id,architecture,condition,n_misinformed,misinformed_agents,category,final_answer,gold_answer,correct,error
MINT_ID_WINOGRANDE_000236,sequential_chain,control,0,,hoax,A,B,0,
MINT_ID_WINOGRANDE_000023,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000136,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000310,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000177,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000184,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000050,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000195,sequential_chain,control,0,,hoax,A,B,0,
MINT_ID_WINOGRANDE_000367,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000375,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000173,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000111,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000080,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000353,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000175,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000370,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000082,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000004,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000143,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000302,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000230,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000113,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000215,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000373,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000333,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000102,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000288,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000014,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000309,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000259,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000120,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000112,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000048,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000016,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000017,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000217,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000303,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000045,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000280,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000347,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000053,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000072,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000115,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000126,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000141,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000013,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000058,sequential_chain,control,0,,hoax,A,A,1,
MINT_ID_WINOGRANDE_000328,sequential_chain,control,0,,hoax,B,B,1,
MINT_ID_WINOGRANDE_000265,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000119,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000352,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000266,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000336,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000218,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000227,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000181,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000067,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000107,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000158,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000054,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000098,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000372,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000306,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000343,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000210,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000247,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000212,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000360,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000295,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000114,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000330,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000314,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000291,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000035,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000056,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000335,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000285,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000222,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000089,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000246,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000095,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000094,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000219,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000044,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000030,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000157,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000073,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000086,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000242,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000277,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000270,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000231,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000332,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000174,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000180,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000092,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000140,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000121,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000228,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000027,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000334,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000355,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000003,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000039,sequential_chain,one_contaminated,1,writer,hoax,B,A,0,
MINT_ID_WINOGRANDE_000221,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000134,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000090,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000251,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000193,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000214,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000278,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000178,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000358,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000160,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000123,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000011,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000066,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000254,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000209,sequential_chain,one_contaminated,1,writer,hoax,A,B,0,
MINT_ID_WINOGRANDE_000204,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000065,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000100,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000377,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000078,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000252,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000081,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000152,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000075,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000145,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000324,sequential_chain,one_contaminated,1,writer,hoax,A,B,0,
MINT_ID_WINOGRANDE_000038,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000170,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000020,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000101,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000159,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000155,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000124,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000307,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000272,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000168,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000244,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000238,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000128,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000340,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000008,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000189,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000131,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000211,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000150,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000344,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000208,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000357,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000097,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000012,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000166,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000363,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000070,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000371,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000007,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000380,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000273,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000110,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000202,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000179,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000338,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000010,sequential_chain,one_contaminated,1,writer,hoax,B,A,0,
MINT_ID_WINOGRANDE_000271,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000032,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000060,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000323,sequential_chain,one_contaminated,1,writer,hoax,A,B,0,
MINT_ID_WINOGRANDE_000382,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000153,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000354,sequential_chain,one_contaminated,1,writer,hoax,A,B,0,
MINT_ID_WINOGRANDE_000299,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000069,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000144,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000341,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000176,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000239,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000345,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000104,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000163,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000026,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000362,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000318,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000106,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000192,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000091,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000346,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000315,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000269,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000049,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000105,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000320,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000063,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000263,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000148,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000147,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000290,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000311,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000191,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000292,sequential_chain,one_contaminated,1,writer,hoax,A,B,0,
MINT_ID_WINOGRANDE_000281,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000061,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000132,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000165,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000085,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000009,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000279,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000199,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000368,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000361,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000019,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000002,sequential_chain,one_contaminated,1,writer,hoax,B,A,0,
MINT_ID_WINOGRANDE_000268,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000171,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000258,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000142,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000329,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000087,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000294,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000381,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000359,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000031,sequential_chain,one_contaminated,1,writer,hoax,B,A,0,
MINT_ID_WINOGRANDE_000116,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000133,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000305,sequential_chain,one_contaminated,1,writer,hoax,A,B,0,
MINT_ID_WINOGRANDE_000229,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000297,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000172,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000103,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000374,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000183,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000327,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000339,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000313,sequential_chain,one_contaminated,1,writer,hoax,B,A,0,
MINT_ID_WINOGRANDE_000226,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000055,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000287,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000232,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000224,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000249,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000043,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000379,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000122,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000169,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000201,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000264,sequential_chain,one_contaminated,1,writer,hoax,B,A,0,
MINT_ID_WINOGRANDE_000197,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000257,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000301,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000018,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000125,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000188,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000022,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000021,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000146,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000284,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000015,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000062,sequential_chain,one_contaminated,1,writer,hoax,B,A,0,
MINT_ID_WINOGRANDE_000267,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000207,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000213,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000093,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000255,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000005,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000304,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000083,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000154,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000250,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000282,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000200,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000300,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000042,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000243,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000096,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000040,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000051,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000156,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000241,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000164,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000216,sequential_chain,one_contaminated,1,writer,hoax,B,B,1,
MINT_ID_WINOGRANDE_000077,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000161,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000223,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
MINT_ID_WINOGRANDE_000028,sequential_chain,one_contaminated,1,writer,hoax,A,A,1,
